headline,is_sarcastic
"Onrustig einde demonstraties Hoorn, plein met standbeeld J.P. Coen ontruimd",0
Met listeria besmette vleeswaren van fabrikant Offerman kostten zes levens,0
Proefrit in nieuwe Efteling-achtbaan Max & Moritz,0
"De Jonge over coronaspoedwet: '1,5 meter laten varen geen optie'",0
Verdachten vergismoord opgepakt voor beramen moordaanslag op Naoufal F.,0
OM eist tot 20 jaar cel voor plannen van aanslag met lhbti's als mogelijk doelwit,0
Weekendweerbericht: Mogelijk regenachtig begin van astronomische zomer,0
Alpiene wolf duikt voor het eerst op in Nederland,0
OM: 'Huiveringwekkend hoe wordt gesproken over plannen bloedige aanslag',0
"Den Haag verbiedt protest op Malieveld, organisatie stapt naar rechter",0
"Afbreken, verplaatsen of uitleg geven: wat te doen met beladen standbeelden?",0
Drone filmt grootste betonnen skatepark van Nederland,0
SER waarschuwt voor sterke stijging zorgkosten en tekort aan zorgpersoneel,0
"Weerbericht: In de ochtend wat mist, later zon en lokaal een bui",0
Politie Eindhoven schiet man in benen 'die zwaaide met groot mes',0
Veroorzaker van ernstig ongeluk op A2 week vermoedelijk uit voor eenden,0
"Grote branden in Helmond en Roden, bewoners flatbrand Wageningen gered",0
22 militairen in Oirschot mogelijk besmet met coronavirus,0
Proefrit in nieuwe Efteling-achtbaan Max & Moritz,0
"De Jonge over coronaspoedwet: '1,5 meter laten varen geen optie'",0
Verdachten vergismoord opgepakt voor beramen moordaanslag op Naoufal F.,0
OM eist tot 20 jaar cel voor plannen van aanslag met lhbti's als mogelijk doelwit,0
Weekendweerbericht: Mogelijk regenachtig begin van astronomische zomer,0
Alpiene wolf duikt voor het eerst op in Nederland,0
OM: 'Huiveringwekkend hoe wordt gesproken over plannen bloedige aanslag',0
"Den Haag verbiedt protest op Malieveld, organisatie stapt naar rechter",0
"Afbreken, verplaatsen of uitleg geven: wat te doen met beladen standbeelden?",0
Drone filmt grootste betonnen skatepark van Nederland,0
SER waarschuwt voor sterke stijging zorgkosten en tekort aan zorgpersoneel,0
"Weerbericht: In de ochtend wat mist, later zon en lokaal een bui",0
Politie Eindhoven schiet man in benen 'die zwaaide met groot mes',0
Veroorzaker van ernstig ongeluk op A2 week vermoedelijk uit voor eenden,0
"Grote branden in Helmond en Roden, bewoners flatbrand Wageningen gered",0
22 militairen in Oirschot mogelijk besmet met coronavirus,0
Proefrit in nieuwe Efteling-achtbaan Max & Moritz,0
"De Jonge over coronaspoedwet: '1,5 meter laten varen geen optie'",0
Verdachten vergismoord opgepakt voor beramen moordaanslag op Naoufal F.,0
OM eist tot 20 jaar cel voor plannen van aanslag met lhbti's als mogelijk doelwit,0
Weekendweerbericht: Mogelijk regenachtig begin van astronomische zomer,0
Alpiene wolf duikt voor het eerst op in Nederland,0
OM: 'Huiveringwekkend hoe wordt gesproken over plannen bloedige aanslag',0
"Den Haag verbiedt protest op Malieveld, organisatie stapt naar rechter",0
"Afbreken, verplaatsen of uitleg geven: wat te doen met beladen standbeelden?",0
Drone filmt grootste betonnen skatepark van Nederland,0
SER waarschuwt voor sterke stijging zorgkosten en tekort aan zorgpersoneel,0
"Weerbericht: In de ochtend wat mist, later zon en lokaal een bui",0
Politie Eindhoven schiet man in benen 'die zwaaide met groot mes',0
Veroorzaker van ernstig ongeluk op A2 week vermoedelijk uit voor eenden,0
"Grote branden in Helmond en Roden, bewoners flatbrand Wageningen gered",0
22 militairen in Oirschot mogelijk besmet met coronavirus,0
KNMI geeft code geel af voor meerdere provincies vanwege onweer,0
A2 van Utrecht naar Amsterdam uren versperd door ernstig ongeluk,0
Goed nieuws: Drijvend zonnepark Zwolle | Grootste skatepark van Nederland,0
OM eist vier jaar cel tegen terminaal zieke man in Rotterdamse misbruikzaak,0
Meer tijd voor repatriëring Syriëganger om haar in Nederland te berechten,0
Overlast door zware regen en onweer: 'Schoolvoorbeeld van komende jaren',0
Peter den Oudsten (PvdA) wordt waarnemend burgemeester in Utrecht,0
Vier verdachten aangehouden in onderzoek naar wapenvondst in Hoofddorp,0
Omtzigt en Leijten woedend in debat over toeslagenaffaire,0
Boa-opleidingen ontvangen meer aanmeldingen tijdens coronacrisis,0
"Weerbericht: In de ochtend nog veel regen, later af en toe zon",0
Witte mensen leggen uit waarom ook zij volop meeprotesteren tegen racisme,0
Amsterdammer in maart per abuis gedood door vriend die met pistool speelde,0
Code geel in zes provincies door zware onweersbuien met veel regen,0
Nauwelijks nog uitjes met de bus: 'Niemand beleeft er nog plezier aan',0
Automobilist die in Bergentheim woning binnenreed moet nog jaar cel in,0
KNMI geeft code geel af voor meerdere provincies vanwege onweer,0
A2 van Utrecht naar Amsterdam uren versperd door ernstig ongeluk,0
Goed nieuws: Drijvend zonnepark Zwolle | Grootste skatepark van Nederland,0
OM eist vier jaar cel tegen terminaal zieke man in Rotterdamse misbruikzaak,0
Meer tijd voor repatriëring Syriëganger om haar in Nederland te berechten,0
Overlast door zware regen en onweer: 'Schoolvoorbeeld van komende jaren',0
Peter den Oudsten (PvdA) wordt waarnemend burgemeester in Utrecht,0
Vier verdachten aangehouden in onderzoek naar wapenvondst in Hoofddorp,0
Omtzigt en Leijten woedend in debat over toeslagenaffaire,0
Boa-opleidingen ontvangen meer aanmeldingen tijdens coronacrisis,0
"Weerbericht: In de ochtend nog veel regen, later af en toe zon",0
Witte mensen leggen uit waarom ook zij volop meeprotesteren tegen racisme,0
Amsterdammer in maart per abuis gedood door vriend die met pistool speelde,0
Code geel in zes provincies door zware onweersbuien met veel regen,0
Nauwelijks nog uitjes met de bus: 'Niemand beleeft er nog plezier aan',0
Automobilist die in Bergentheim woning binnenreed moet nog jaar cel in,0
"NZa: Ziekenhuizen moeten inhaalslag maken, zo'n 770.000 minder verwijzingen",0
Rijscholen en leerlingen in de knel door lange wachttijden voor CBR-examens,0
Herinneringscentra en oorlogsmusea krijgen 2 miljoen euro aan noodsteun,0
OM eist tot vier jaar cel voor het plegen van fraude met mondkapjes,0
Terrorismeverdachte Hardi N.: 'Besmet geraakt met afschuwelijke ideologie',0
"Storing bij HagaZiekenhuis verholpen, Spoedeisende Hulp weer open",0
Dit vertelt onderzoek over institutioneel racisme in Nederland,0
Tweede veroordeelde voor moord op slapende man in flat Breda meldt zich,0
OM vervolgt zweminstructeurs voor dood van elfjarig kind tijdens zwemles,0
"Gewonde bij schietpartij nabij studentencomplex, politie zoekt getuigen",0
Is het lastig om bij voortschrijdend inzicht een straatnaam te wijzigen?,0
Weerbericht: Eind van de dag opnieuw onweersbuien met veel regen,0
CBS: Bijna helft van Nederlanders heeft keuze vastgelegd in Donorregister,0
RIVM herziet richtlijn: kind met snotneus mag toch naar school en opvang,0
Politie Zeeland boos op filmende omstanders tijdens reanimatie kind,0
Kabinet: 116 miljoen euro voor aanpak lerarentekort in vijf grote steden,0
"NZa: Ziekenhuizen moeten inhaalslag maken, zo'n 770.000 minder verwijzingen",0
Rijscholen en leerlingen in de knel door lange wachttijden voor CBR-examens,0
Herinneringscentra en oorlogsmusea krijgen 2 miljoen euro aan noodsteun,0
OM eist tot vier jaar cel voor het plegen van fraude met mondkapjes,0
Terrorismeverdachte Hardi N.: 'Besmet geraakt met afschuwelijke ideologie',0
"Storing bij HagaZiekenhuis verholpen, Spoedeisende Hulp weer open",0
Dit vertelt onderzoek over institutioneel racisme in Nederland,0
Tweede veroordeelde voor moord op slapende man in flat Breda meldt zich,0
OM vervolgt zweminstructeurs voor dood van elfjarig kind tijdens zwemles,0
"Gewonde bij schietpartij nabij studentencomplex, politie zoekt getuigen",0
Is het lastig om bij voortschrijdend inzicht een straatnaam te wijzigen?,0
Weerbericht: Eind van de dag opnieuw onweersbuien met veel regen,0
CBS: Bijna helft van Nederlanders heeft keuze vastgelegd in Donorregister,0
RIVM herziet richtlijn: kind met snotneus mag toch naar school en opvang,0
Politie Zeeland boos op filmende omstanders tijdens reanimatie kind,0
Kabinet: 116 miljoen euro voor aanpak lerarentekort in vijf grote steden,0
Artsen publiceren draaiboek: wie krijgt ic-bed in geval van schaarste?,0
"Reguliere zorg start 'traag' op, mogelijk niet meer volledig hervat",0
"Weerbericht: Meer blauwe lucht, maar ook buien op komst",0
Coronacijfers: 77 procent van mensen met klachten blijft niet thuis,0
Werkstraffen geëist tegen tieners voor fatale brand door vuurwerk in Arnhem,0
OM eist tot 12 jaar cel voor aanslag op De Telegraaf en stelen van auto's,0
RIVM: Helft minder doden en opnames gemeld dan in voorgaande weken,0
"Ruim 100.000 coronatests afgenomen sinds 1 juni, 1,7 procent positief",0
OM: Motief voor aanslag op gebouw van De Telegraaf niet vast komen te staan,0
Kabinet trekt nog eens 25 miljoen euro uit voor aanpak spoorwegovergangen,0
Jos de G. definitief veroordeeld voor verkrachten en doden Nicole van den Hurk,0
Eis van 20 jaar cel voor doden en laten verdwijnen lichaam vrouw in Soest,0
'Protesten op Dam en Erasmusbrug leidden niet tot snelle verspreiding virus',0
Politie verdenkt verwarde man van brandstichting Beekse Bergen,0
Verzetsvrouw Betty Goudsmit die honderden kinderen redde overleden,0
ISO: 54.000 extra studenten hebben achterstand door coronacrisis,0
Artsen publiceren draaiboek: wie krijgt ic-bed in geval van schaarste?,0
"Reguliere zorg start 'traag' op, mogelijk niet meer volledig hervat",0
"Weerbericht: Meer blauwe lucht, maar ook buien op komst",0
Coronacijfers: 77 procent van mensen met klachten blijft niet thuis,0
Werkstraffen geëist tegen tieners voor fatale brand door vuurwerk in Arnhem,0
OM eist tot 12 jaar cel voor aanslag op De Telegraaf en stelen van auto's,0
RIVM: Helft minder doden en opnames gemeld dan in voorgaande weken,0
"Ruim 100.000 coronatests afgenomen sinds 1 juni, 1,7 procent positief",0
OM: Motief voor aanslag op gebouw van De Telegraaf niet vast komen te staan,0
Kabinet trekt nog eens 25 miljoen euro uit voor aanpak spoorwegovergangen,0
Jos de G. definitief veroordeeld voor verkrachten en doden Nicole van den Hurk,0
Eis van 20 jaar cel voor doden en laten verdwijnen lichaam vrouw in Soest,0
'Protesten op Dam en Erasmusbrug leidden niet tot snelle verspreiding virus',0
Politie verdenkt verwarde man van brandstichting Beekse Bergen,0
Verzetsvrouw Betty Goudsmit die honderden kinderen redde overleden,0
ISO: 54.000 extra studenten hebben achterstand door coronacrisis,0
Weerbericht: Kans op pittige buien en onweer,0
Komende tien jaar 845.000 nieuwe woningen nodig om tekort weg te werken,0
'Burgemeesters pleiten voor actieplan voor door corona getroffen wijken',0
Coronabesmettingen vastgesteld bij twee Brabantse nertsenbedrijven,0
"Horeca over 1,5 meterregel: 'Gasten accepteren het niet meer'",0
Pabo gaat 'westerse vooringenomenheid' in toelatingstoets onderzoeken,0
Man uit Oss twaalf keer in korte tijd opgepakt voor rijden zonder rijbewijs,0
FIOD vindt 200.000 euro en Rolexen in witwasonderzoek,0
"Snotterig kind hoeft van jeugdarts niet naar huis, RIVM blijft voorzichtig",0
Van corruptie verdachte hoofdagent lekte ten minste één keer informatie,0
'Corona-uitvaart' in de buitenlucht: zo houden nabestaanden afstand,0
Weerbericht: Regenachtig begin van de week,0
"'Politie beëindigt protest tegen 1,5 meter afstand en antifascisten'",0
Twee doden bij schietpartij op camping in Gelderland,0
Wateroverlast in delen van Nederland door noodweer,0
Meer mensen dan verwacht bij BLM-demonstraties in Leiden en Wageningen,0
Weerbericht: Kans op pittige buien en onweer,0
Komende tien jaar 845.000 nieuwe woningen nodig om tekort weg te werken,0
'Burgemeesters pleiten voor actieplan voor door corona getroffen wijken',0
Coronabesmettingen vastgesteld bij twee Brabantse nertsenbedrijven,0
"Horeca over 1,5 meterregel: 'Gasten accepteren het niet meer'",0
Pabo gaat 'westerse vooringenomenheid' in toelatingstoets onderzoeken,0
Man uit Oss twaalf keer in korte tijd opgepakt voor rijden zonder rijbewijs,0
FIOD vindt 200.000 euro en Rolexen in witwasonderzoek,0
"Snotterig kind hoeft van jeugdarts niet naar huis, RIVM blijft voorzichtig",0
Van corruptie verdachte hoofdagent lekte ten minste één keer informatie,0
'Corona-uitvaart' in de buitenlucht: zo houden nabestaanden afstand,0
Weerbericht: Regenachtig begin van de week,0
"'Politie beëindigt protest tegen 1,5 meter afstand en antifascisten'",0
Twee doden bij schietpartij op camping in Gelderland,0
Wateroverlast in delen van Nederland door noodweer,0
Meer mensen dan verwacht bij BLM-demonstraties in Leiden en Wageningen,0
Weerbericht: Kans op pittige buien en onweer,0
Komende tien jaar 845.000 nieuwe woningen nodig om tekort weg te werken,0
'Burgemeesters pleiten voor actieplan voor door corona getroffen wijken',0
Coronabesmettingen vastgesteld bij twee Brabantse nertsenbedrijven,0
"Horeca over 1,5 meterregel: 'Gasten accepteren het niet meer'",0
Pabo gaat 'westerse vooringenomenheid' in toelatingstoets onderzoeken,0
Man uit Oss twaalf keer in korte tijd opgepakt voor rijden zonder rijbewijs,0
FIOD vindt 200.000 euro en Rolexen in witwasonderzoek,0
"Snotterig kind hoeft van jeugdarts niet naar huis, RIVM blijft voorzichtig",0
Van corruptie verdachte hoofdagent lekte ten minste één keer informatie,0
'Corona-uitvaart' in de buitenlucht: zo houden nabestaanden afstand,0
Weerbericht: Regenachtig begin van de week,0
"'Politie beëindigt protest tegen 1,5 meter afstand en antifascisten'",0
Twee doden bij schietpartij op camping in Gelderland,0
Wateroverlast in delen van Nederland door noodweer,0
Meer mensen dan verwacht bij BLM-demonstraties in Leiden en Wageningen,0
Ondergelopen straten in Weert na hevige regenval,0
Politie stopt straatrace in Lelystad na undercoveractie,0
KNMI waarschuwt voor 'pittige onweersbuien' met veel regen,0
"Twee doden bij auto-ongeluk in Fries Koudum, bestuurder gevonden in loods",0
Dode na schietincident in appartementencomplex in Utrecht,0
Weerbericht: Regen- en onweersbuien met af en toe wat zon,0
Duizenden demonstranten bij twee vreedzame BLM-protesten in Brabant,0
Nederland sluit contract af voor potentieel coronavaccin,0
Negen verdachten opgepakt in onderzoek naar drugshandel in Den Haag,0
KNMI waarschuwt voor fors onweer in het noorden,0
"Minder processierupsen in eiken, binnenkort wel overlast verwacht",0
Kippenschuren in vlammen op in Barneveld,0
Vijf vragen over de standbeelden die worden beklad door demonstranten,0
"Weerbericht: Zomers warm met lokaal kans op hagel, regen en onweer",0
Alcohol-enkelband landelijk ingevoerd: 'Omzeilen niet meer mogelijk',0
Vorig jaar 290 meldingen van seksueel misbruik- of wangedrag in de zorg,0
Ondergelopen straten in Weert na hevige regenval,0
Politie stopt straatrace in Lelystad na undercoveractie,0
KNMI waarschuwt voor 'pittige onweersbuien' met veel regen,0
"Twee doden bij auto-ongeluk in Fries Koudum, bestuurder gevonden in loods",0
Dode na schietincident in appartementencomplex in Utrecht,0
Weerbericht: Regen- en onweersbuien met af en toe wat zon,0
Duizenden demonstranten bij twee vreedzame BLM-protesten in Brabant,0
Nederland sluit contract af voor potentieel coronavaccin,0
Negen verdachten opgepakt in onderzoek naar drugshandel in Den Haag,0
KNMI waarschuwt voor fors onweer in het noorden,0
"Minder processierupsen in eiken, binnenkort wel overlast verwacht",0
Kippenschuren in vlammen op in Barneveld,0
Vijf vragen over de standbeelden die worden beklad door demonstranten,0
"Weerbericht: Zomers warm met lokaal kans op hagel, regen en onweer",0
Alcohol-enkelband landelijk ingevoerd: 'Omzeilen niet meer mogelijk',0
Vorig jaar 290 meldingen van seksueel misbruik- of wangedrag in de zorg,0
"Rutte: 'Ga geen beelden bekladden, maar voer gesprek met elkaar'",0
OM: Burgerinfiltrant nodig om door te dringen tot club als Hells Angels,0
"Weekendweerbericht: Temperaturen tot 30 graden, maar ook onweersbuien",0
OM toont beelden: Terrorismeverdachten oefenen met kalasjnikovs,0
"Verdachte: 'Het ziet er kapot radicaal uit, maar ik wilde geen aanslag plegen'",0
Politie arresteert zeven Amersfoortse tieners voor drugshandel,0
Amsterdam ziet voorlopig af van preventief fouilleren wegens weinig draagvlak,0
"Actiegroep bekladt Rotterdams standbeeld Piet Hein, gemeente doet aangifte",0
Longfonds: Blijvende klachten onder coronapatiënten die thuis herstelden,0
"Weerbericht: Overwegend zonnig, maar ook kans op windstoten en hagel",0
Demonstratie kermisexploitanten: 'De nood ligt enorm hoog',0
"'Chaos bij Rotterdams verpleeghuis na coronauitbraak, richtlijnen zijn gevolgd'",0
"Corona-advies: twee arbeidsmigranten per kamer, geen vervoer per busje",0
Politie: Kermisdemonstratie op Malieveld 'goed' en 'ordelijk' verlopen,0
Grote steden willen verbod op loden waterleidingen in bestaande gebouwen,0
Een terroristische aanslag als gekoesterde wens of uitgelokt door de AIVD?,0
"Rutte: 'Ga geen beelden bekladden, maar voer gesprek met elkaar'",0
OM: Burgerinfiltrant nodig om door te dringen tot club als Hells Angels,0
"Weekendweerbericht: Temperaturen tot 30 graden, maar ook onweersbuien",0
